,p1_avg [Pa],p2_avg [Pa],p3_avg [Pa],p1_avg [mb],p2_avg [mb],p3_avg [mb]
2906,102963.06314357083,102967.9523779349,102969.94971134583,1029.6306314357082,1029.679523779349,1029.6994971134584
2907,102956.69719070834,102961.44638478073,102963.57554264844,1029.5669719070831,1029.6144638478072,1029.6357554264844
2908,102949.5209803974,102954.27501250937,102956.32357382707,1029.495209803974,1029.5427501250938,1029.5632357382708
2909,102946.26260830884,102950.84273804323,102952.43998915884,1029.4626260830885,1029.5084273804323,1029.5243998915887
2910,102941.60524504895,102946.14632660468,102947.7484298026,1029.4160524504898,1029.4614632660468,1029.477484298026
2911,102955.44168689271,102960.00076156041,102961.53660053229,1029.554416868927,1029.6000076156042,1029.6153660053228
2912,102964.62250115938,102969.26047469948,102970.8828908849,1029.6462250115937,1029.6926047469947,1029.7088289088488
2913,102971.09484525258,102975.74878166146,102977.25529790936,1029.710948452526,1029.7574878166145,1029.7725529790937
2914,102971.72246067552,102976.36178195885,102978.02552986356,1029.7172246067553,1029.7636178195885,1029.7802552986354
2915,102953.50443625676,102958.37241055521,102960.05044695313,1029.5350443625678,1029.5837241055522,1029.6005044695314
2916,102930.26692288439,102935.24445803803,102936.68534694688,1029.3026692288438,1029.3524445803798,1029.3668534694689
2917,102922.41231887032,102927.42201850051,102928.95620402813,1029.224123188703,1029.274220185005,1029.2895620402815
2918,102919.03069986771,102923.93683925053,102925.63345229531,1029.1903069986772,1029.2393683925052,1029.2563345229532
2919,102912.65656513124,102917.26392568802,102918.94143954376,1029.1265656513126,1029.17263925688,1029.1894143954376
2920,102913.54058643177,102918.37632967082,102919.72171453595,1029.1354058643178,1029.1837632967083,1029.1972171453592
2921,102898.8289985375,102903.679613475,102905.33588986458,1028.988289985375,1029.0367961347501,1029.0533588986457
2922,102891.59475218959,102896.63071141145,102898.35852191562,1028.9159475218958,1028.9663071141147,1028.9835852191563
2923,102886.38168266197,102891.47599575156,102893.11446055103,1028.8638168266198,1028.9147599575156,1028.9311446055106
2924,102889.36876095938,102894.34064893489,102896.41844205625,1028.8936876095936,1028.943406489349,1028.9641844205623
2925,102870.10724516564,102874.90986648646,102877.1756151177,1028.7010724516563,1028.7490986648647,1028.771756151177
2926,102869.44667008646,102874.14158335,102876.4477418224,1028.6944667008647,1028.7414158334998,1028.764477418224
2927,102860.29806267864,102864.45275111408,102867.12110362448,1028.6029806267866,1028.6445275111407,1028.6712110362448
2928,102856.83891643854,102860.50424862292,102863.57110314791,1028.5683891643853,1028.6050424862292,1028.6357110314793
2929,102856.97453750625,102860.55235582292,102863.570303575,1028.5697453750627,1028.6055235582294,1028.63570303575
2930,102847.63075505417,102851.22074775364,102854.13827321405,1028.4763075505416,1028.5122074775365,1028.5413827321406
2931,102834.25368795209,102837.82115878229,102840.63502959271,1028.3425368795208,1028.378211587823,1028.4063502959273
2932,102813.40010431771,102816.91208640834,102819.63435504635,1028.1340010431772,1028.1691208640834,1028.1963435504633
2933,102800.06103562344,102804.80577870365,102806.6187927302,1028.0006103562343,1028.0480577870364,1028.0661879273023
2934,102803.29944138907,102808.22850551354,102809.95125009063,1028.0329944138907,1028.0822850551356,1028.0995125009065
2935,102801.05692430209,102806.12760937134,102807.59673440678,1028.0105692430207,1028.0612760937136,1028.0759673440677
2936,102797.47179113072,102802.6585323099,102803.8947905448,1027.9747179113074,1028.0265853230992,1028.038947905448
2937,102781.98001815417,102787.07365601823,102788.30137105989,1027.8198001815415,1027.870736560182,1027.8830137105988
2938,102783.54879894636,102788.51547643906,102789.75892452603,1027.8354879894634,1027.8851547643908,1027.8975892452604
2939,102807.61482713697,102812.39664103437,102813.73533432969,1028.07614827137,1028.1239664103439,1028.137353343297
2940,102820.23687163385,102824.99284132397,102826.34048323022,1028.2023687163385,1028.2499284132398,1028.2634048323023
2941,102838.13623293176,102842.85196423906,102844.19747743281,1028.3813623293177,1028.4285196423907,1028.4419747743282
2942,102836.69042634167,102841.43731215208,102842.72079498334,1028.3669042634167,1028.4143731215208,1028.4272079498332
2943,102863.59438616355,102868.30981118385,102869.57276978751,1028.6359438616355,1028.6830981118385,1028.6957276978749
2944,102857.69005680937,102862.52562380365,102863.75687065105,1028.5769005680938,1028.6252562380364,1028.6375687065104
2945,102850.26104136405,102854.96821190052,102856.21008260208,1028.5026104136407,1028.5496821190052,1028.5621008260207
2946,102834.81355948698,102839.53289538804,102840.77511109374,1028.3481355948697,1028.3953289538802,1028.4077511109376
2947,102830.15335052657,102834.86101969687,102836.0861330948,1028.3015335052658,1028.3486101969688,1028.360861330948
2948,102835.52489089221,102840.22019170728,102841.46968640103,1028.3552489089218,1028.402201917073,1028.4146968640105
2949,102842.11186638125,102846.77018150938,102848.0848213146,1028.4211186638124,1028.4677018150935,1028.480848213146
2950,102838.94234941562,102843.65421858855,102844.94991809168,1028.3894234941565,1028.4365421858854,1028.4494991809167
2951,102841.78043052551,102846.54479553802,102847.80892310155,1028.417804305255,1028.4654479553803,1028.4780892310155
2952,102848.49769912811,102853.09140994896,102854.47804281356,1028.4849769912814,1028.5309140994896,1028.5447804281353
2953,102830.49958826303,102835.06608719584,102836.52153544947,1028.3049958826302,1028.3506608719583,1028.365215354495
2954,102826.6407298146,102831.17094625572,102832.64798284792,1028.2664072981459,1028.3117094625572,1028.3264798284793
2955,102811.99497632137,102816.37253137812,102817.96407792917,1028.1199497632135,1028.1637253137815,1028.1796407792917
2956,102811.55802290782,102815.87762949792,102817.59437329374,1028.115580229078,1028.1587762949791,1028.1759437329374
2957,102808.99158073073,102813.36794135,102814.96350836093,1028.0899158073073,1028.1336794135,1028.1496350836094
2958,102791.95874903281,102796.40515670938,102797.90471267136,1027.919587490328,1027.964051567094,1027.9790471267136
2959,102765.26131854791,102769.70021922291,102771.18856516771,1027.6526131854791,1027.6970021922293,1027.711885651677
2960,102752.3188034776,102756.63491755417,102758.25140125207,1027.523188034776,1027.5663491755415,1027.582514012521
2961,102758.3101951021,102762.5929055276,102764.26965065314,1027.5831019510208,1027.625929055276,1027.6426965065311
2962,102752.12486841458,102756.46449065572,102758.09862201041,1027.5212486841458,1027.5646449065573,1027.580986220104
2963,102741.7668032573,102746.04968166458,102747.76781789323,1027.417668032573,1027.460496816646,1027.4776781789324
2964,102756.05265555103,102760.26561325729,102762.07933355261,1027.5605265555105,1027.602656132573,1027.6207933355263
2965,102759.45489675105,102763.59751696979,102765.48326430832,1027.5945489675105,1027.6359751696978,1027.6548326430834
2966,102756.66228157292,102760.85168522812,102762.68164840365,1027.566622815729,1027.6085168522811,1027.6268164840365
2967,102749.9302460948,102754.21242339218,102755.9518387375,1027.499302460948,1027.542124233922,1027.559518387375
2968,102745.26929860885,102749.7708865125,102751.49140118541,1027.4526929860886,1027.4977088651247,1027.5149140118542
2969,102737.7446382276,102742.4092417151,102744.17568212551,1027.3774463822758,1027.4240924171509,1027.4417568212555
2970,102765.59234542656,102770.38505922136,102772.10916024375,1027.6559234542656,1027.7038505922135,1027.7210916024376
2971,102772.91617247238,102778.02609409792,102779.52725849792,1027.729161724724,1027.7802609409791,1027.7952725849789
2972,102777.79259784897,102782.69644635364,102784.35032241042,1027.7779259784895,1027.8269644635366,1027.8435032241043
2973,102785.83763667708,102790.64375046043,102792.26467773647,1027.858376366771,1027.9064375046041,1027.922646777365
2974,102782.72550032135,102787.68518444739,102789.19015833594,1027.8272550032134,1027.876851844474,1027.8919015833592
2975,102795.3957916599,102800.2700956448,102801.87071585312,1027.953957916599,1028.0027009564478,1028.0187071585312
2976,102811.27535682186,102816.16731229844,102817.87322199949,1028.1127535682187,1028.1616731229844,1028.178732219995
2977,102811.38855773021,102816.1978164,102818.11441950312,1028.113885577302,1028.1619781640002,1028.1811441950313
2978,102799.37581701665,102804.01710281929,102806.09176066302,1027.9937581701665,1028.0401710281926,1028.06091760663
2979,102784.32948825312,102789.02657051355,102791.09717332396,1027.8432948825312,1027.8902657051353,1027.9109717332394
2980,102784.09193474479,102788.85526419479,102790.912659075,1027.8409193474479,1027.8885526419479,1027.90912659075
2981,102776.44857511614,102781.17412362917,102783.29789894323,1027.7644857511616,1027.8117412362915,1027.8329789894321
2982,102760.6480212203,102765.55234559167,102767.51933944375,1027.606480212203,1027.6555234559166,1027.6751933944374
2983,102751.82075447761,102756.69969871198,102758.73489055103,1027.518207544776,1027.5669969871199,1027.5873489055105
2984,102718.20013646458,102723.30400864012,102725.21627376563,1027.1820013646457,1027.2330400864012,1027.2521627376561
2985,102717.59658027136,102722.71647690989,102724.62794456094,1027.1759658027136,1027.2271647690989,1027.2462794456096
2986,102695.9577292974,102700.86413416511,102703.0140934224,1026.9595772929742,1027.0086413416511,1027.030140934224
2987,102664.7663156224,102669.74942278855,102671.90403977709,1026.6476631562239,1026.6974942278855,1026.7190403977709
2988,102656.37104557916,102661.33418954427,102663.56830357188,1026.5637104557916,1026.6133418954425,1026.6356830357186
2989,102647.2937226573,102652.11360663125,102654.54795999634,1026.4729372265729,1026.5211360663125,1026.5454795999635
2990,102619.8503800474,102624.7887225151,102627.13853099843,1026.1985038004739,1026.247887225151,1026.2713853099842
2991,102588.2900248901,102593.37838132345,102595.57303992708,1025.8829002489013,1025.9337838132342,1025.955730399271
2992,102545.80343954012,102551.04995921928,102553.0275307052,1025.458034395401,1025.5104995921927,1025.530275307052
2993,102510.63589892238,102515.68656907292,102517.97900530053,1025.106358989224,1025.1568656907293,1025.1797900530053
2994,102493.20414992502,102498.20506711198,102500.6221869698,1024.9320414992499,1024.9820506711199,1025.006221869698
2995,102476.29890512137,102481.29992532864,102483.68979051094,1024.7629890512135,1024.8129992532865,1024.8368979051095
2996,102443.59046209323,102448.7500396224,102450.90071965834,1024.4359046209322,1024.487500396224,1024.509007196583
2997,102416.88253451772,102422.02388620625,102424.29736569323,1024.1688253451769,1024.2202388620624,1024.2429736569325
2998,102402.90056301354,102407.84952163437,102410.30153180729,1024.0290056301355,1024.0784952163438,1024.103015318073
2999,102371.3741200776,102376.28295315625,102378.77075994584,1023.713741200776,1023.7628295315626,1023.7877075994584
3000,102341.20584468647,102346.41541413333,102348.65318679322,1023.4120584468646,1023.4641541413334,1023.4865318679323
3001,102320.1551117823,102325.34538706769,102327.67873492136,1023.2015511178229,1023.253453870677,1023.2767873492135
3002,102310.66203948228,102315.64464594166,102318.13075105885,1023.1066203948229,1023.1564464594168,1023.1813075105885
3003,102291.72098393175,102296.78432903595,102299.1844280427,1022.9172098393176,1022.9678432903594,1022.9918442804271
3004,102261.34359937553,102266.40360637604,102268.74198119271,1022.6134359937552,1022.6640360637605,1022.6874198119273
3005,102237.81175406875,102242.8481136828,102245.19257233854,1022.3781175406875,1022.428481136828,1022.4519257233854
3006,102216.71121070208,102221.58381706092,102224.03164411614,1022.1671121070208,1022.2158381706092,1022.2403164411613
3007,102209.23559162812,102213.89064012395,102216.47948478334,1022.0923559162812,1022.1389064012394,1022.1647948478333
3008,102179.41445198699,102184.14496104949,102186.54605067761,1021.7941445198697,1021.8414496104949,1021.865460506776
3009,102148.47356988907,102152.94176054167,102155.53636643541,1021.4847356988905,1021.5294176054166,1021.5553636643541
3010,102134.84553636666,102139.08000764271,102141.80307034374,1021.3484553636666,1021.390800076427,1021.4180307034376
3011,102116.52615162292,102120.86793536147,102123.40658736043,1021.1652615162292,1021.2086793536146,1021.2340658736043
3012,102095.7031910427,102100.32090625104,102102.55542388021,1020.9570319104271,1021.0032090625105,1021.0255542388021
3013,102087.78944044323,102092.5417085276,102094.59092156668,1020.8778944044324,1020.925417085276,1020.9459092156667
3014,102095.0777673547,102099.77852484479,102101.91354438387,1020.9507776735469,1020.9977852484479,1021.0191354438385
3015,102096.70305297968,102101.3321345349,102103.56068013542,1020.967030529797,1021.0133213453489,1021.0356068013541
3016,102103.86520733021,102108.0062560323,102110.67198575832,1021.038652073302,1021.0800625603229,1021.1067198575834
3017,102102.22611754324,102106.56861863229,102109.14942706304,1021.0222611754322,1021.0656861863229,1021.0914942706303
3018,102091.79959495053,102096.33763906718,102098.7803828026,1020.9179959495051,1020.9633763906719,1020.9878038280259
3019,102068.21624456979,102072.69702475677,102075.16305876354,1020.6821624456978,1020.7269702475677,1020.7516305876354
3020,102044.78217030625,102049.42850679843,102051.73709274166,1020.4478217030623,1020.4942850679844,1020.5173709274167
3021,102030.30589408489,102035.08606545729,102037.28926449898,1020.3030589408489,1020.3508606545728,1020.3728926449895
3022,102011.1595092875,102015.83127035208,102018.17357983749,1020.1115950928748,1020.1583127035209,1020.181735798375
3023,101979.09133514062,101983.96244122605,101986.00109545572,1019.7909133514063,1019.8396244122604,1019.8600109545572
3024,101935.43834282708,101940.52072054426,101942.26873260834,1019.3543834282708,1019.4052072054427,1019.4226873260833
3025,101915.1947356125,101920.00082726301,101922.20911624897,1019.1519473561251,1019.2000082726303,1019.2220911624896
3026,101883.50528548854,101888.38160901512,101890.59861907134,1018.8350528548854,1018.8838160901511,1018.9059861907134
3027,101859.34855887863,101864.20214224844,101866.46819996354,1018.5934855887864,1018.6420214224844,1018.6646819996353
